Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c9817407a37e66b19a0c217fd59e6a3b1c71da7da218f5ad873ac005d5f9ad9b,2019-03,Merseyside Police,Merseyside Police,-2.997473,53.495774,On or near HUMPHREYS HEY,E01007024,Sefton 024C,Suspect charged
65e41fdc679563e0b634f3263c3b19044f046ca4a8f966a04c7cef4eca71bc3c,2019-03,Merseyside Police,Merseyside Police,-2.641507,53.455366,On or near THE COPSE,E01006867,St. Helens 010B,Unable to prosecute suspect
90b2e7c9e1b04a782c29fb2967ee9039218af0e5cdb6ab5145e2bec7828d51f7,2019-03,Merseyside Police,Merseyside Police,-2.868136,53.424927,On or near FINCHAM SQUARE,E01006467,Knowsley 008B,Suspect charged
90b2e7c9e1b04a782c29fb2967ee9039218af0e5cdb6ab5145e2bec7828d51f7,2019-03,Merseyside Police,Merseyside Police,-2.868136,53.424927,On or near FINCHAM SQUARE,E01006467,Knowsley 008B,Suspect charged
90b2e7c9e1b04a782c29fb2967ee9039218af0e5cdb6ab5145e2bec7828d51f7,2019-03,Merseyside Police,Merseyside Police,-2.868136,53.424927,On or near FINCHAM SQUARE,E01006467,Knowsley 008B,Suspect charged
876c1f6811443596881b9819b1a764fa3518eb19164bbda5e0e52d851e56d179,2019-03,Merseyside Police,Merseyside Police,-2.981075,53.405122,On or near Shopping Area,E01033760,Liverpool 060C,Unable to prosecute suspect
a6f54dab8924254f080bd86be4a45da8268cd14f2918ded4577021ad8bac7b61,2019-03,Merseyside Police,Merseyside Police,-2.983495,53.405686,On or near Shopping Area,E01033760,Liverpool 060C,Unable to prosecute suspect
93bd348e0100af4cdaa89bcedf29c753d456016e8f1f77f1669fa72c099d9ea6,2019-03,Merseyside Police,Merseyside Police,-3.024751,53.417357,On or near RIVERSDALE ROAD,E01007277,Wirral 008D,Offender given a caution
5b682170f844c4f2fc70fcad1af7a265e48aed06495a7b8e9f82b71cfd3813fb,2019-03,Merseyside Police,Merseyside Police,-3.023471,53.480560,On or near CROSBY ROAD NORTH,E01007102,Sefton 030D,Suspect charged
5b898488f3050b5ba858bb78b5239b4e22ccb0c361dfa09a5cd974d312dc5113,2019-03,Merseyside Police,Merseyside Police,-2.882071,53.436537,On or near DUMBREES ROAD,E01006644,Liverpool 017D,Unable to prosecute suspect
fbe198694db261017286798b08bfc2f4522b0c11bab77f4ea549e1e626c536d9,2019-03,Merseyside Police,Merseyside Police,-2.876625,53.426420,On or near MAX ROAD,E01006639,Liverpool 017C,Unable to prosecute suspect
9701e7e762cfb26d0cf41a97f455b3026c4820a848f73da4ab6343966a9a3140,2019-03,Merseyside Police,Merseyside Police,-2.876465,53.430349,On or near ST LUKES CLOSE,E01006637,Liverpool 017A,Unable to prosecute suspect
9701e7e762cfb26d0cf41a97f455b3026c4820a848f73da4ab6343966a9a3140,2019-03,Merseyside Police,Merseyside Police,-2.876465,53.430349,On or near ST LUKES CLOSE,E01006637,Liverpool 017A,Unable to prosecute suspect
f783ceb4d51fe1ddcfc4612ffe57cbdfbfe5ca971a927adf8a08fa005b40795c,2019-03,Merseyside Police,Merseyside Police,-2.853909,53.393101,On or near SOUTHBROOK WAY,E01006771,Liverpool 040D,Unable to prosecute suspect
30f8666ba840aeb26eb85483964aaa30c38fbe969874ee52be4f0e340b468a09,2019-03,Merseyside Police,Merseyside Police,-2.978770,53.652196,On or near NORWOOD AVENUE,E01007062,Sefton 005D,Unable to prosecute suspect
2a511d2d1426e0220560226d5a655b230d3d9c7d9995fa20add3b5e595832c58,2019-03,Merseyside Police,Merseyside Police,-2.772728,53.459902,On or near ANSDELL DRIVE,E01006822,St. Helens 009A,Unable to prosecute suspect
befe385f78e2edcbbbbb4e91be2d4a919a122c70b16a4c82e3b5a4b6b4c8cc3e,2019-03,Merseyside Police,Merseyside Police,-2.937063,53.398338,On or near LISCARD ROAD,E01006722,Liverpool 038D,Unable to prosecute suspect
befe385f78e2edcbbbbb4e91be2d4a919a122c70b16a4c82e3b5a4b6b4c8cc3e,2019-03,Merseyside Police,Merseyside Police,-2.937063,53.398338,On or near LISCARD ROAD,E01006722,Liverpool 038D,Unable to prosecute suspect
5d3f86227a1576e6e520b7f5cdff0f40141089728bf7f29df32d1d10f529646c,2019-03,Merseyside Police,Merseyside Police,-2.968362,53.392425,On or near WINDSOR STREET,E01006518,Liverpool 044A,Unable to prosecute suspect
c7713bc2baee3ed1c292d3f9ee4167c0793a8d0eef0a0f5fcd4c6ce1508f6c3b,2019-03,Merseyside Police,Merseyside Police,-2.905685,53.376854,On or near STORRSDALE ROAD,E01006689,Liverpool 049D,Unable to prosecute suspect
80e5189d092a04f2b45ad41ded5870aa19e6ab86069b46e36e4823a4b3a4b5f7,2019-03,Merseyside Police,Merseyside Police,-2.905672,53.451992,On or near WILLOWMEADE,E01006662,Liverpool 004B,Unable to prosecute suspect
4b01266f51ebf5e8453cfb850c8b913a2cf40e81966e40f5abfb9e7003e6ca85,2019-03,Merseyside Police,Merseyside Police,-2.905672,53.451992,On or near WILLOWMEADE,E01006662,Liverpool 004B,Unable to prosecute suspect
104e4abcd31dc1f6dce44b20d2c467655f789c49c9a547293b0108b073a3f55b,2019-03,Merseyside Police,Merseyside Police,-3.114831,53.387830,On or near SAUGHALL MASSIE ROAD,E01007299,Wirral 017D,Investigation complete; no suspect identified
9dee9af0e5d0008a5aa7038fe1a0276ee89e08782476faa9efa807047d7e6ddc,2019-03,Merseyside Police,Merseyside Police,-2.966319,53.476767,On or near ROCHESTER AVENUE,E01007048,Sefton 029A,Unable to prosecute suspect
8953f8c8933b5eabe64406f3f7a337530ae9606d1b5a53438d84db092e88a33d,2019-03,Merseyside Police,Merseyside Police,-3.177020,53.362747,On or near BEACH WALK,E01007281,Wirral 028D,Local resolution
78bfee548e00eaafb72ee959500778316a6ab9280fe012d7c93e6b09ad26e323,2019-03,Merseyside Police,Merseyside Police,-2.960570,53.466395,On or near MONTGOMERY ROAD,E01006780,Liverpool 002D,Suspect charged
78bfee548e00eaafb72ee959500778316a6ab9280fe012d7c93e6b09ad26e323,2019-03,Merseyside Police,Merseyside Police,-2.960570,53.466395,On or near MONTGOMERY ROAD,E01006780,Liverpool 002D,Suspect charged
7bfd7f3d1228d0257c81dd4fb50098d27bac3b36ec7020b2fb03a2c538af2b3d,2019-03,Merseyside Police,Merseyside Police,-2.980826,53.402122,On or near SLATER PLACE,E01033761,Liverpool 060D,Offender given a caution
19b9fe052869b81b07d2450c40abc01a55c4c98b87343d14a39e0159d1e6e035,2019-03,Merseyside Police,Merseyside Police,-3.101634,53.407243,On or near SUNFIELD ROAD,E01007206,Wirral 009B,Further investigation is not in the public interest
105a78e60ccd5c24e59b806edf9f8ce7b779848ac73800cb530e6ff63f260bef,2019-03,Merseyside Police,Merseyside Police,-2.997473,53.495774,On or near HUMPHREYS HEY,E01007024,Sefton 024C,Suspect charged
01ce2776efa5d4ff39e36576d636b2ebc03cb41d122f617692722df73abc1b84,2019-03,Merseyside Police,Merseyside Police,-2.980149,53.315051,On or near OAKDENE CLOSE,E01007172,Wirral 041E,Suspect charged
ad8fdd5df1aec9888c1b28fdbcabb4a18d53478aacb4286d43db4b843c6858c3,2019-03,Merseyside Police,Merseyside Police,-2.715191,53.430148,On or near ELSBECK GROVE,E01006847,St. Helens 020C,Local resolution
ad8fdd5df1aec9888c1b28fdbcabb4a18d53478aacb4286d43db4b843c6858c3,2019-03,Merseyside Police,Merseyside Police,-2.715191,53.430148,On or near ELSBECK GROVE,E01006847,St. Helens 020C,Local resolution
e612b7fb90394c79e12e707565560301be4fa878206009041a263fa2f1e70451,2019-03,Merseyside Police,Merseyside Police,-2.985305,53.443613,On or near WADHAM ROAD,E01006961,Sefton 038B,Investigation complete; no suspect identified
474d96fdc87e8b5d11260e72385f8d908d28407508c3a3fe2681a9f8566a8c43,2019-03,Merseyside Police,Merseyside Police,-2.978382,53.422106,On or near GREAT HOMER STREET,E01006648,Liverpool 023D,Investigation complete; no suspect identified
0aface53d0602134d2f7f6cd418260ef1d008eca181ec9d06fd353d2138f589c,2019-03,Merseyside Police,Merseyside Police,-2.830068,53.418240,On or near WALLACE DRIVE,E01006482,Knowsley 011B,Suspect charged
0aface53d0602134d2f7f6cd418260ef1d008eca181ec9d06fd353d2138f589c,2019-03,Merseyside Police,Merseyside Police,-2.830068,53.418240,On or near WALLACE DRIVE,E01006482,Knowsley 011B,Suspect charged
13cd1c26b3f8d7c2e3fbac5baf519587e0271b8eaa8b4c70ebdae82910edfb97,2019-03,Merseyside Police,Merseyside Police,-2.733889,53.444425,On or near Shopping Area,E01006912,St. Helens 019G,Suspect charged
13cd1c26b3f8d7c2e3fbac5baf519587e0271b8eaa8b4c70ebdae82910edfb97,2019-03,Merseyside Police,Merseyside Police,-2.733889,53.444425,On or near Shopping Area,E01006912,St. Helens 019G,Suspect charged
d9ffcd3c744c66d81bce595fcae386fd9e2a90c050b26ac5a7e161a47aad74ad,2019-03,Merseyside Police,Merseyside Police,-2.969580,53.658545,On or near CHASE HEYS,E01007034,Sefton 003E,Unable to prosecute suspect
d9ffcd3c744c66d81bce595fcae386fd9e2a90c050b26ac5a7e161a47aad74ad,2019-03,Merseyside Police,Merseyside Police,-2.969580,53.658545,On or near CHASE HEYS,E01007034,Sefton 003E,Unable to prosecute suspect
922065af51860a85dc5a86dbbc03d4831a75d114d2b5927ca350891b62bf5fe3,2019-03,Merseyside Police,Merseyside Police,-2.969254,53.462073,On or near COBHAM AVENUE,E01006784,Liverpool 003C,Suspect charged
faa3634b1b02437fe3955d7d269ad73635c3984347469e570ed55dd0e99dc177,2019-03,Merseyside Police,Merseyside Police,-2.892551,53.371281,On or near CLEVELEY PARK,E01006532,Liverpool 047A,Unable to prosecute suspect
774d5d1457eb330bcfd6e65cc76cc33c950c8f2b399bbf1acfb22966ce26f0ee,2019-03,Merseyside Police,Merseyside Police,-2.827405,53.358582,On or near ANTONS COURT,E01006426,Knowsley 020A,Unable to prosecute suspect
774d5d1457eb330bcfd6e65cc76cc33c950c8f2b399bbf1acfb22966ce26f0ee,2019-03,Merseyside Police,Merseyside Police,-2.827405,53.358582,On or near ANTONS COURT,E01006426,Knowsley 020A,Unable to prosecute suspect
774d5d1457eb330bcfd6e65cc76cc33c950c8f2b399bbf1acfb22966ce26f0ee,2019-03,Merseyside Police,Merseyside Police,-2.827405,53.358582,On or near ANTONS COURT,E01006426,Knowsley 020A,Unable to prosecute suspect
774d5d1457eb330bcfd6e65cc76cc33c950c8f2b399bbf1acfb22966ce26f0ee,2019-03,Merseyside Police,Merseyside Police,-2.827405,53.358582,On or near ANTONS COURT,E01006426,Knowsley 020A,Unable to prosecute suspect
8969c5895efbd0293e46e6593221847ff035fd9a018a198e85739c5024a30306,2019-03,Merseyside Police,Merseyside Police,-2.952073,53.467703,On or near ALBANY ROAD,E01006657,Liverpool 002C,Suspect charged
14d10b8aa44721b51393ed726ffd6a9b01b90b3d47b02ae3f32778603f3947d2,2019-03,Merseyside Police,Merseyside Police,-2.895530,53.401489,On or near DARTINGTON ROAD,E01006579,Liverpool 034D,Unable to prosecute suspect
3838029631d9e41f9bcb2c702308c8a28f77696a88d7169a65cbc520baf3305d,2019-03,Merseyside Police,Merseyside Police,-3.023303,53.386493,On or near RODNEY STREET,E01007291,Wirral 021D,Unable to prosecute suspect
ee48ceb7dc7d5efd426458be2cd6584050b6399f52748261134ea1cdef7182c7,2019-03,Merseyside Police,Merseyside Police,-2.935172,53.447873,On or near SCARISBRICK DRIVE,E01006729,Liverpool 008C,Suspect charged
32d09afab577906d415d4066d587f9a9f63335893765dbfaaca53acedbf3090b,2019-03,Merseyside Police,Merseyside Police,-2.954385,53.425707,On or near OLD BARN ROAD,E01006547,Liverpool 019C,Suspect charged
f2554e5f0d1ff751bb1d8393b2ef1f4dedff80dfb0da2008b8c75ad6c090ab92,2019-03,Merseyside Police,Merseyside Police,-2.950128,53.428465,On or near PRIORY ROAD,E01006766,Liverpool 019E,Suspect charged
6e6bf34617a738a9e5eda1eda595601d691d4cf9574ae1c9bc197bb05d1434e1,2019-03,Merseyside Police,Merseyside Police,-2.929483,53.390038,On or near SMITHDOWN ROAD,E01006551,Liverpool 048E,Unable to prosecute suspect
1b4db8608134ec9598bfbdb4f3164e78a1d7ef44af1e2bfdf77ed919cb02b8a7,2019-03,Merseyside Police,Merseyside Police,-2.856086,53.413868,On or near FOREST DRIVE,E01006449,Knowsley 012A,Unable to prosecute suspect
b56fbc1e7c6a3b32bfda9838af67669e0d2cad726045917cae233bf8afdbed89,2019-03,Merseyside Police,Merseyside Police,-2.932404,53.425989,On or near OSBORNE ROAD,E01006764,Liverpool 020D,Unable to prosecute suspect
ed00aa834710d3598e81ad38fa530664fbd290aec9a29ca3deffcec98554dad8,2019-03,Merseyside Police,Merseyside Police,-3.035607,53.414540,On or near SILVERBEECH ROAD,E01007276,Wirral 007E,Unable to prosecute suspect
88eb106ff68aaf02ad85ac1b8cb402331afc953439895ddefee5cc637b6c7578,2019-03,Merseyside Police,Merseyside Police,-2.983028,53.322740,On or near Supermarket,E01007170,Wirral 039D,Suspect charged
45f93066c07b03221021b06ccf77de581f6b872c8b9e31bc8ed1f087f9b3d67f,2019-03,Merseyside Police,Merseyside Police,-3.008369,53.647951,On or near WEST STREET,E01006968,Sefton 004C,Unable to prosecute suspect
bc846011685c19ea426cb6edbc77adbee455847773ce0ea1831100f637e5f90e,2019-03,Merseyside Police,Merseyside Police,-2.908801,53.451124,On or near STORRINGTON AVENUE,E01006664,Liverpool 004D,Unable to prosecute suspect
d9ce591b495695fb3899d3a485c8b4f4a9b3584cb097381265b4d9ebcb8480e0,2019-03,Merseyside Police,Merseyside Police,-2.935911,53.451364,On or near TILSTON CLOSE,E01032510,Liverpool 008F,Unable to prosecute suspect
3b4411e1571aea1607a4e9083679b692bd3397a38f0a0c21b391cc7444b09933,2019-03,Merseyside Police,Merseyside Police,-2.949161,53.443151,On or near GRAYLANDS PLACE,E01006607,Liverpool 008A,Unable to prosecute suspect
1a179d9892f26fa4560356d8a5003f1b3acb3ad82eff3d6e15a604b50c06aa65,2019-03,Merseyside Police,Merseyside Police,-2.957038,53.415169,On or near BOALER STREET,E01006746,Liverpool 030E,Unable to prosecute suspect
d25cdabb1af80ef145536fa929e081bf757a6a373053a74986d6ad5b03b479ea,2019-03,Merseyside Police,Merseyside Police,-3.028197,53.384932,On or near MOUNSEY ROAD,E01007130,Wirral 021A,Unable to prosecute suspect
d643174f2289f9bbc6ceb07fd8c34e7286d2be1719c8f0e1b650231f8766d1eb,2019-03,Merseyside Police,Merseyside Police,-2.988735,53.405247,On or near LORD STREET,E01033756,Liverpool 061C,Suspect charged
215ceb4d569b7099008e0a8a70e559ad07189ae30181806096be16c10d3140ad,2019-03,Merseyside Police,Merseyside Police,-3.033864,53.421477,On or near EXETER ROAD,E01007218,Wirral 002A,Unable to prosecute suspect
43e24026c355d039d6e58d5be1fce71f1892423e230319ea2b150339db292a0f,2019-03,Merseyside Police,Merseyside Police,-2.871700,53.474016,On or near LINDBY ROAD,E01006434,Knowsley 005C,Suspect charged
4a803341ea30026935fc9bc65645588b3825643031a9f4603032f8fc5b684b26,2019-03,Merseyside Police,Merseyside Police,-2.851411,53.414827,On or near SERGRIM ROAD,E01006451,Knowsley 012C,Unable to prosecute suspect
5b53db8666f3f62428dfcb507d3c6d58652309e7b8d75519509307089d9feb28,2019-03,Merseyside Police,Merseyside Police,-2.924475,53.456558,On or near FALCONHALL ROAD,E01006659,Liverpool 005B,Suspect charged
c466fb21905a86bc1906e1fbcbe06b5c79ae3b31eb62f9fc5ded345bb5d2e75e,2019-03,Merseyside Police,Merseyside Police,-2.851900,53.338409,On or near Parking Area,E01006741,Liverpool 058C,Offender given a caution
82635830094d32a4c98365d69db8796d10bb4a6e61a4d02d9188fa6cdca4920f,2019-03,Merseyside Police,Merseyside Police,-3.011811,53.617307,On or near SHAFTESBURY AVENUE,E01006930,Sefton 010B,Investigation complete; no suspect identified
7f59bd75304ee0ad8bb45801a6c4a96eef76bfa1fe1e4f25213beb02fd072224,2019-03,Merseyside Police,Merseyside Police,-2.978770,53.652196,On or near NORWOOD AVENUE,E01007062,Sefton 005D,Unable to prosecute suspect
e28375e03d277e948b0d745212a54f8bc0fc0ef860c1607996e204d0221d9665,2019-03,Merseyside Police,Merseyside Police,-3.025276,53.477911,On or near NORMA ROAD,E01006956,Sefton 030B,Unable to prosecute suspect
d897225c90e47bed15cecf98438ba0545113a00c7b316044340b6f7d38ddc4f0,2019-03,Merseyside Police,Merseyside Police,-2.847357,53.367575,On or near DIDCOT CLOSE,E01006430,Knowsley 018C,Unable to prosecute suspect
fe82be5ab54498527ece668a84334acaeac03bf4106b930c90abd724bccae10c,2019-03,Merseyside Police,Merseyside Police,-3.036671,53.389622,On or near MERTON PLACE,E01007129,Wirral 016D,Unable to prosecute suspect
fe82be5ab54498527ece668a84334acaeac03bf4106b930c90abd724bccae10c,2019-03,Merseyside Police,Merseyside Police,-3.036671,53.389622,On or near MERTON PLACE,E01007129,Wirral 016D,Unable to prosecute suspect
1b4214dc86d2c77af13613fc875588533070fe3255fdca119fbc832e6e2d5548,2019-03,Merseyside Police,Merseyside Police,-2.882071,53.436537,On or near DUMBREES ROAD,E01006644,Liverpool 017D,Unable to prosecute suspect
fceab82a1bd5fced42030f4e22636b253f16ad3b9b014b6c5e81d4e5266f5f0a,2019-03,Merseyside Police,Merseyside Police,-3.031697,53.392254,On or near GLADSTONE CLOSE,E01007127,Wirral 016B,Unable to prosecute suspect
445d2039c8169b6212d66ebf748a3be177baa7351d17a5f72f941208cb207b15,2019-03,Merseyside Police,Merseyside Police,-3.024865,53.396412,On or near WATSON STREET,E01007126,Wirral 016A,Suspect charged
a7ae794c5ca08edfca3522266d05525d76816503e7b1cc14f777b89da5da706c,2019-03,Merseyside Police,Merseyside Police,-3.044343,53.410014,On or near BURNSIDE ROAD,E01007270,Wirral 010D,Unable to prosecute suspect
9366878040ef505a975f08a1ea9f5e45d9677a0acfffe1abc3602551643be6e3,2019-03,Merseyside Police,Merseyside Police,-2.963381,53.463442,On or near TILNEY STREET,E01006782,Liverpool 003B,Unable to prosecute suspect
43fdc3e2405d937d87213e363a98470aa69e48e48e631887b7fe599a4f1288ef,2019-03,Merseyside Police,Merseyside Police,-2.859904,53.395809,On or near LOXWOOD CLOSE,E01006775,Liverpool 040F,Investigation complete; no suspect identified
22d4286c1f30ca9dc544a8dae4c2cbddf55a3fd1e0b78989b7a584e96ae69940,2019-03,Merseyside Police,Merseyside Police,-2.701715,53.438003,On or near MARSLAND GROVE,E01006844,St. Helens 020A,Unable to prosecute suspect
720052a914ab6392ddbec30ad081b4dec343865989df5e0772bf508e2ab73be1,2019-03,Merseyside Police,Merseyside Police,-2.877642,53.426862,On or near HAYDN ROAD,E01006639,Liverpool 017C,Unable to prosecute suspect
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
8f83cd790c42c4be96b1063a22bb1dff77ae5c31b83c11e17e931049a7539243,2019-03,Merseyside Police,Merseyside Police,-2.855631,53.360468,On or near Parking Area,E01006538,Liverpool 055E,Suspect charged
4c8a3d0ec6e7e0cc0023a78f5d6c4d107b513faa1d49b1e8105956565a58df08,2019-03,Merseyside Police,Merseyside Police,-2.984184,53.419227,On or near LIMEKILN LANE,E01033764,Liverpool 022E,Unable to prosecute suspect
09401e244ee8ddb991afb0d92d14e0211d5eb59e663e701b19cce908d67cf4bc,2019-03,Merseyside Police,Merseyside Police,-2.665749,53.486918,On or near GIBBON'S ROAD,E01006803,St. Helens 003A,Investigation complete; no suspect identified
4301f8bb5771790cef2ec8a92eeae865c2877ae7bd62920d50a9e26b3f55ff12,2019-03,Merseyside Police,Merseyside Police,-2.934655,53.396191,On or near BAGOT STREET,E01006723,Liverpool 038E,Unable to prosecute suspect
b28b9f5ffcbea4d66bab9e29076cdcb83a09956350dab0e5ce7109bd413891a8,2019-03,Merseyside Police,Merseyside Police,-2.907118,53.412430,On or near OAKHILL ROAD,E01006565,Liverpool 029A,Suspect charged
f6b4e3c4b5c007f933ba71e16b4c302247a855f483c8a375e317f75e8fa9ae0e,2019-03,Merseyside Police,Merseyside Police,-2.935289,53.479216,On or near SCHOOL LANE,E01007045,Sefton 026E,Unable to prosecute suspect
bb8fa8e1098f574c7769453265c66ce56c231f906cca88fed73917f2d620a822,2019-03,Merseyside Police,Merseyside Police,-2.998493,53.484664,On or near RYEFIELD LANE,E01006980,Sefton 024B,Offender given a caution
bb8fa8e1098f574c7769453265c66ce56c231f906cca88fed73917f2d620a822,2019-03,Merseyside Police,Merseyside Police,-2.998493,53.484664,On or near RYEFIELD LANE,E01006980,Sefton 024B,Offender given a caution
439c1832662c8a4f1626e1f9a418e513cbdfc4629192dc7bcd7d3fef8ceaf2ef,2019-03,Merseyside Police,Merseyside Police,-2.985464,53.402353,On or near DUKE STREET LANE,E01033754,Liverpool 061B,Suspect charged
439c1832662c8a4f1626e1f9a418e513cbdfc4629192dc7bcd7d3fef8ceaf2ef,2019-03,Merseyside Police,Merseyside Police,-2.985464,53.402353,On or near DUKE STREET LANE,E01033754,Liverpool 061B,Suspect charged
439c1832662c8a4f1626e1f9a418e513cbdfc4629192dc7bcd7d3fef8ceaf2ef,2019-03,Merseyside Police,Merseyside Police,-2.985464,53.402353,On or near DUKE STREET LANE,E01033754,Liverpool 061B,Suspect charged
439c1832662c8a4f1626e1f9a418e513cbdfc4629192dc7bcd7d3fef8ceaf2ef,2019-03,Merseyside Police,Merseyside Police,-2.985464,53.402353,On or near DUKE STREET LANE,E01033754,Liverpool 061B,Suspect charged
76aa6862e6335700a104becd766da41b9140edfbdd82bc9578adb998af562961,2019-03,Merseyside Police,Merseyside Police,-2.957038,53.415169,On or near BOALER STREET,E01006746,Liverpool 030E,Unable to prosecute suspect
7872603d0be90af927b17c822208299430c4bc2f175f696c59f120891149a080,2019-03,Merseyside Police,Merseyside Police,-2.770102,53.413006,On or near EDEN CLOSE,E01006891,St. Helens 023C,Suspect charged
b3e9e607a6dee923992aa6e2f2604c9a09ba6981fd1e242e77977ee19fa0c0fa,2019-03,Merseyside Police,Merseyside Police,-2.985799,53.409038,On or near DALE STREET (QUEENSWAY),E01033755,Liverpool 062D,Suspect charged
b991c17770d14f0277987f70621be60052c423c1912f81de29fb0b092e874ae6,2019-03,Merseyside Police,Merseyside Police,-3.020880,53.384509,On or near HINDERTON ROAD,E01007291,Wirral 021D,Suspect charged
ef4d28edef0afaf8e20f440798f3e57cb78aa08d8867799e2dfcd82ea155ad16,2019-03,Merseyside Police,Merseyside Police,-2.733815,53.453208,On or near BICKERSTAFFE STREET,E01006872,St. Helens 014C,Unable to prosecute suspect
83e01032842f6df6e525492ca490764e53094c53f1ecce5f4f08185db58b6a46,2019-03,Merseyside Police,Merseyside Police,-3.080820,53.401546,On or near STONERIDGE COURT,E01007120,Wirral 011A,Local resolution
9b98046c6154feb0502343a8765aa7ce5e35fc0084028b60eaa8a581c10fbe6b,2019-03,Merseyside Police,Merseyside Police,-2.895536,53.353083,On or near Supermarket,E01006745,Liverpool 057D,Investigation complete; no suspect identified
08cc27323ec4cd8ba4f4aa7b597cee653e280b7c3ecffabf1558ab0be3f52d94,2019-03,Merseyside Police,Merseyside Police,-2.877278,53.431107,On or near PRINCESS DRIVE,E01006637,Liverpool 017A,Investigation complete; no suspect identified
0984b0388a06f4686ed94d5d990a10f04e1c95474a27dabf375558d8bf5a77b4,2019-03,Merseyside Police,Merseyside Police,-2.877278,53.431107,On or near PRINCESS DRIVE,E01006637,Liverpool 017A,Investigation complete; no suspect identified
c60a693e241c2a2f850157c661cdddf669cd69e2d7b26af419cfe6be11aab592,2019-03,Merseyside Police,Merseyside Police,-2.999206,53.347550,On or near COLLINGWOOD ROAD,E01007152,Wirral 036D,Suspect charged
0156b34f10208f20e61fd40666530046799945f1a3ad683ffb4234cc01cf0f69,2019-03,Merseyside Police,Merseyside Police,-2.816004,53.427146,On or near WESTBROOK AVENUE,E01006464,Knowsley 007D,Investigation complete; no suspect identified
